Experiment CUSExperiment_Hetero
Sweep across services proximity importance, using heterogeneous agents..
Experiment started 2015-04-21 174913

######################################################
Experiment Defaults:
                        setHeterogeneity :,  	True
Experiment Parameter Variations:
                            setAgentType :,  	[0, 1, 2]
                   setServicesImportance :,  	[0.0, 0.2, 0.4, 0.6000000000000001, 0.8, 1.0, 1.2000000000000002, 1.4000000000000001, 1.6, 1.8, 2.0]
######################################################
*********************Job Settings*********************
                            setAgentType :	,0
                   setServicesImportance :	,0.0
 timestamp, job ID, setAgentType, setServicesImportance, packing, reduction
 2015-04-21 183757, 22,                    1,                  2.0,0.8948,0.1565
 2015-04-21 183802, 22,                    1,                  2.0,0.8995,0.1518
 2015-04-21 183806, 22,                    1,                  2.0,0.8899,0.1546
 2015-04-21 183810, 22,                    1,                  2.0,0.8790,0.1552
averages: ,,                    1,                  2.0,0.8870,0.1541
standard deviations: ,,                    1,                  2.0,0.0099,0.0022
*********************Job Settings*********************
                            setAgentType :	,2
                   setServicesImportance :	,0.0
 timestamp, job ID, setAgentType, setServicesImportance, packing, reduction
 2015-04-21 183814, 23,                    2,                  0.0,0.2866,0.2199
 2015-04-21 183817, 23,                    2,                  0.0,0.3163,0.2154
 2015-04-21 183820, 23,                    2,                  0.0,0.3517,0.2133
 2015-04-21 183823, 23,                    2,                  0.0,0.3304,0.2145
 2015-04-21 183826, 23,                    2,                  0.0,0.3030,0.2163
 2015-04-21 183829, 23,                    2,                  0.0,0.2572,0.2237
 2015-04-21 183832, 23,                    2,                  0.0,0.2983,0.2204
 2015-04-21 183835, 23,                    2,                  0.0,0.3275,0.2155
 2015-04-21 183838, 23,                    2,                  0.0,0.3240,0.2154
 2015-04-21 183841, 23,                    2,                  0.0,0.2790,0.2169
 2015-04-21 183844, 23,                    2,                  0.0,0.3134,0.2178
 2015-04-21 183847, 23,                    2,                  0.0,0.2666,0.2211
 2015-04-21 183850, 23,                    2,                  0.0,0.3121,0.2177
 2015-04-21 183854, 23,                    2,                  0.0,0.3012,0.2186
 2015-04-21 183857, 23,                    2,                  0.0,0.3158,0.2157
 2015-04-21 183900, 23,                    2,                  0.0,0.3205,0.2159
 2015-04-21 183903, 23,                    2,                  0.0,0.2795,0.2212
 2015-04-21 183905, 23,                    2,                  0.0,0.3000,0.2193
 2015-04-21 183909, 23,                    2,                  0.0,0.3188,0.2170
 2015-04-21 183911, 23,                    2,                  0.0,0.2715,0.2189
 2015-04-21 183916, 23,                    2,                  0.0,0.3292,0.2164
 2015-04-21 183919, 23,                    2,                  0.0,0.2884,0.2154
 2015-04-21 183922, 23,                    2,                  0.0,0.3208,0.2155
 2015-04-21 183925, 23,                    2,                  0.0,0.3413,0.2095
 2015-04-21 183928, 23,                    2,                  0.0,0.3072,0.2194
 2015-04-21 183931, 23,                    2,                  0.0,0.3084,0.2139
 2015-04-21 183934, 23,                    2,                  0.0,0.3037,0.2207
 2015-04-21 183937, 23,                    2,                  0.0,0.2809,0.2205
 2015-04-21 183940, 23,                    2,                  0.0,0.3141,0.2164
 2015-04-21 183943, 23,                    2,                  0.0,0.3092,0.2152
averages: ,,                    2,                  0.0,0.3059,0.2173
standard deviations: ,,                    2,                  0.0,0.0218,0.0029
*********************Job Settings*********************
                            setAgentType :	,2
                   setServicesImportance :	,0.2
 timestamp, job ID, setAgentType, setServicesImportance, packing, reduction
 2015-04-21 183946, 24,                    2,                  0.2,0.3658,0.2093
 2015-04-21 183949, 24,                    2,                  0.2,0.3723,0.2125
 2015-04-21 183952, 24,                    2,                  0.2,0.3498,0.2099
 2015-04-21 183955, 24,                    2,                  0.2,0.3572,0.2101
 2015-04-21 183959, 24,                    2,                  0.2,0.3597,0.2127
 2015-04-21 184002, 24,                    2,                  0.2,0.3606,0.2094
 2015-04-21 184005, 24,                    2,                  0.2,0.3173,0.2148
 2015-04-21 184008, 24,                    2,                  0.2,0.3530,0.2123
 2015-04-21 184011, 24,                    2,                  0.2,0.3374,0.2124
 2015-04-21 184014, 24,                    2,                  0.2,0.3847,0.2083
 2015-04-21 184017, 24,                    2,                  0.2,0.3629,0.2078
 2015-04-21 184020, 24,                    2,                  0.2,0.3614,0.2107
 2015-04-21 184023, 24,                    2,                  0.2,0.3693,0.2084
 2015-04-21 184026, 24,                    2,                  0.2,0.3339,0.2126
 2015-04-21 184029, 24,                    2,                  0.2,0.3522,0.2134
 2015-04-21 184032, 24,                    2,                  0.2,0.3488,0.2092
 2015-04-21 184035, 24,                    2,                  0.2,0.3369,0.2147
 2015-04-21 184038, 24,                    2,                  0.2,0.3582,0.2133
 2015-04-21 184041, 24,                    2,                  0.2,0.3441,0.2101
 2015-04-21 184044, 24,                    2,                  0.2,0.3270,0.2120
 2015-04-21 184047, 24,                    2,                  0.2,0.3379,0.2136
 2015-04-21 184050, 24,                    2,                  0.2,0.3814,0.2098
 2015-04-21 184053, 24,                    2,                  0.2,0.3874,0.2072
 2015-04-21 184056, 24,                    2,                  0.2,0.3928,0.2048
 2015-04-21 184058, 24,                    2,                  0.2,0.3807,0.2112
 2015-04-21 184101, 24,                    2,                  0.2,0.3535,0.2086
 2015-04-21 184104, 24,                    2,                  0.2,0.3688,0.2082
 2015-04-21 184107, 24,                    2,                  0.2,0.3785,0.2088
 2015-04-21 184110, 24,                    2,                  0.2,0.3386,0.2135
 2015-04-21 184113, 24,                    2,                  0.2,0.3599,0.2119
averages: ,,                    2,                  0.2,0.3577,0.2107
standard deviations: ,,                    2,                  0.2,0.0184,0.0024
*********************Job Settings*********************
                            setAgentType :	,2
                   setServicesImportance :	,0.4
 timestamp, job ID, setAgentType, setServicesImportance, packing, reduction
 2015-04-21 184116, 25,                    2,                  0.4,0.4158,0.2044
 2015-04-21 184119, 25,                    2,                  0.4,0.4547,0.1999
 2015-04-21 184122, 25,                    2,                  0.4,0.4020,0.2060
 2015-04-21 184125, 25,                    2,                  0.4,0.3894,0.2082
 2015-04-21 184128, 25,                    2,                  0.4,0.4153,0.2046
 2015-04-21 184131, 25,                    2,                  0.4,0.3651,0.2098
 2015-04-21 184134, 25,                    2,                  0.4,0.3678,0.2078
 2015-04-21 184137, 25,                    2,                  0.4,0.4203,0.2051
 2015-04-21 184140, 25,                    2,                  0.4,0.4089,0.2064
 2015-04-21 184143, 25,                    2,                  0.4,0.4045,0.2035
 2015-04-21 184146, 25,                    2,                  0.4,0.3614,0.2096
 2015-04-21 184149, 25,                    2,                  0.4,0.4000,0.2082
 2015-04-21 184152, 25,                    2,                  0.4,0.3730,0.2089
 2015-04-21 184155, 25,                    2,                  0.4,0.3953,0.2103
 2015-04-21 184158, 25,                    2,                  0.4,0.4225,0.2037
 2015-04-21 184201, 25,                    2,                  0.4,0.4151,0.2040
 2015-04-21 184204, 25,                    2,                  0.4,0.3698,0.2107
 2015-04-21 184207, 25,                    2,                  0.4,0.3983,0.2094
 2015-04-21 184210, 25,                    2,                  0.4,0.3621,0.2100
 2015-04-21 184212, 25,                    2,                  0.4,0.4012,0.2057
 2015-04-21 184216, 25,                    2,                  0.4,0.4351,0.2029
 2015-04-21 184219, 25,                    2,                  0.4,0.4351,0.2014
 2015-04-21 184222, 25,                    2,                  0.4,0.4119,0.2042
 2015-04-21 184225, 25,                    2,                  0.4,0.3931,0.2094
 2015-04-21 184228, 25,                    2,                  0.4,0.4292,0.2054
 2015-04-21 184231, 25,                    2,                  0.4,0.4166,0.2051
 2015-04-21 184234, 25,                    2,                  0.4,0.4121,0.2006
 2015-04-21 184237, 25,                    2,                  0.4,0.4015,0.2062
 2015-04-21 184240, 25,                    2,                  0.4,0.4027,0.2053
 2015-04-21 184242, 25,                    2,                  0.4,0.4072,0.2007
averages: ,,                    2,                  0.4,0.4029,0.2059
standard deviations: ,,                    2,                  0.4,0.0227,0.0030
*********************Job Settings*********************
                            setAgentType :	,2
                   setServicesImportance :	,0.6000000000000001
 timestamp, job ID, setAgentType, setServicesImportance, packing, reduction
 2015-04-21 184245, 26,                    2,   0.6000000000000001,0.4671,0.1970
 2015-04-21 184248, 26,                    2,   0.6000000000000001,0.4416,0.2004
 2015-04-21 184251, 26,                    2,   0.6000000000000001,0.4651,0.2013
 2015-04-21 184254, 26,                    2,   0.6000000000000001,0.4441,0.1954
 2015-04-21 184257, 26,                    2,   0.6000000000000001,0.4671,0.1974
 2015-04-21 184300, 26,                    2,   0.6000000000000001,0.4431,0.2018
 2015-04-21 184303, 26,                    2,   0.6000000000000001,0.4993,0.1944
 2015-04-21 184306, 26,                    2,   0.6000000000000001,0.4728,0.1957
 2015-04-21 184309, 26,                    2,   0.6000000000000001,0.4356,0.2002
 2015-04-21 184312, 26,                    2,   0.6000000000000001,0.4968,0.1943
 2015-04-21 184315, 26,                    2,   0.6000000000000001,0.4854,0.1969
 2015-04-21 184318, 26,                    2,   0.6000000000000001,0.4339,0.2017
 2015-04-21 184321, 26,                    2,   0.6000000000000001,0.4765,0.1971
 2015-04-21 184324, 26,                    2,   0.6000000000000001,0.4446,0.2039
 2015-04-21 184327, 26,                    2,   0.6000000000000001,0.4901,0.1954
 2015-04-21 184330, 26,                    2,   0.6000000000000001,0.5052,0.1935
 2015-04-21 184332, 26,                    2,   0.6000000000000001,0.4557,0.1979
 2015-04-21 184335, 26,                    2,   0.6000000000000001,0.4795,0.1980
 2015-04-21 184338, 26,                    2,   0.6000000000000001,0.4923,0.1947
 2015-04-21 184341, 26,                    2,   0.6000000000000001,0.4322,0.2003
 2015-04-21 184344, 26,                    2,   0.6000000000000001,0.4601,0.1969
 2015-04-21 184347, 26,                    2,   0.6000000000000001,0.4824,0.1989
 2015-04-21 184350, 26,                    2,   0.6000000000000001,0.4379,0.1983
 2015-04-21 184353, 26,                    2,   0.6000000000000001,0.5047,0.1937
 2015-04-21 184356, 26,                    2,   0.6000000000000001,0.4448,0.2021
 2015-04-21 184359, 26,                    2,   0.6000000000000001,0.4693,0.1967
 2015-04-21 184402, 26,                    2,   0.6000000000000001,0.4869,0.1959
 2015-04-21 184405, 26,                    2,   0.6000000000000001,0.4985,0.1958
 2015-04-21 184408, 26,                    2,   0.6000000000000001,0.4918,0.1944
 2015-04-21 184411, 26,                    2,   0.6000000000000001,0.5240,0.1932
averages: ,,                    2,   0.6000000000000001,0.4709,0.1974
standard deviations: ,,                    2,   0.6000000000000001,0.0250,0.0029
*********************Job Settings*********************
                            setAgentType :	,2
                   setServicesImportance :	,0.8
 timestamp, job ID, setAgentType, setServicesImportance, packing, reduction
 2015-04-21 184414, 27,                    2,                  0.8,0.5295,0.1904
 2015-04-21 184417, 27,                    2,                  0.8,0.5649,0.1856
 2015-04-21 184420, 27,                    2,                  0.8,0.5295,0.1942
 2015-04-21 184423, 27,                    2,                  0.8,0.5988,0.1836
 2015-04-21 184425, 27,                    2,                  0.8,0.5411,0.1920
 2015-04-21 184428, 27,                    2,                  0.8,0.5502,0.1880
 2015-04-21 184431, 27,                    2,                  0.8,0.5515,0.1876
 2015-04-21 184434, 27,                    2,                  0.8,0.5054,0.1942
 2015-04-21 184437, 27,                    2,                  0.8,0.5460,0.1870
 2015-04-21 184440, 27,                    2,                  0.8,0.5329,0.1918
 2015-04-21 184443, 27,                    2,                  0.8,0.4968,0.1944
 2015-04-21 184446, 27,                    2,                  0.8,0.5220,0.1909
 2015-04-21 184449, 27,                    2,                  0.8,0.5678,0.1853
 2015-04-21 184452, 27,                    2,                  0.8,0.5639,0.1862
 2015-04-21 184455, 27,                    2,                  0.8,0.5168,0.1906
 2015-04-21 184458, 27,                    2,                  0.8,0.5250,0.1898
 2015-04-21 184500, 27,                    2,                  0.8,0.5238,0.1925
 2015-04-21 184503, 27,                    2,                  0.8,0.5498,0.1881
 2015-04-21 184506, 27,                    2,                  0.8,0.5371,0.1917
 2015-04-21 184509, 27,                    2,                  0.8,0.4884,0.1923
 2015-04-21 184512, 27,                    2,                  0.8,0.5002,0.1946
 2015-04-21 184515, 27,                    2,                  0.8,0.5455,0.1905
 2015-04-21 184518, 27,                    2,                  0.8,0.5495,0.1878
 2015-04-21 184521, 27,                    2,                  0.8,0.4864,0.1926
 2015-04-21 184524, 27,                    2,                  0.8,0.5443,0.1882
 2015-04-21 184527, 27,                    2,                  0.8,0.5240,0.1910
 2015-04-21 184530, 27,                    2,                  0.8,0.4881,0.1963
 2015-04-21 184532, 27,                    2,                  0.8,0.5210,0.1933
 2015-04-21 184535, 27,                    2,                  0.8,0.4851,0.1965
 2015-04-21 184538, 27,                    2,                  0.8,0.5200,0.1900
averages: ,,                    2,                  0.8,0.5302,0.1906
standard deviations: ,,                    2,                  0.8,0.0268,0.0032
*********************Job Settings*********************
                            setAgentType :	,2
                   setServicesImportance :	,1.0
 timestamp, job ID, setAgentType, setServicesImportance, packing, reduction
 2015-04-21 184541, 28,                    2,                  1.0,0.5866,0.1819
 2015-04-21 184544, 28,                    2,                  1.0,0.5641,0.1852
 2015-04-21 184547, 28,                    2,                  1.0,0.5579,0.1884
 2015-04-21 184550, 28,                    2,                  1.0,0.6069,0.1765
 2015-04-21 184553, 28,                    2,                  1.0,0.6144,0.1841
 2015-04-21 184556, 28,                    2,                  1.0,0.6210,0.1813
 2015-04-21 184558, 28,                    2,                  1.0,0.6025,0.1822
 2015-04-21 184601, 28,                    2,                  1.0,0.6119,0.1830
 2015-04-21 184604, 28,                    2,                  1.0,0.5990,0.1830
 2015-04-21 184607, 28,                    2,                  1.0,0.5842,0.1854
 2015-04-21 184610, 28,                    2,                  1.0,0.6287,0.1795
 2015-04-21 184613, 28,                    2,                  1.0,0.6292,0.1822
 2015-04-21 184616, 28,                    2,                  1.0,0.6356,0.1814
 2015-04-21 184619, 28,                    2,                  1.0,0.5950,0.1831
 2015-04-21 184622, 28,                    2,                  1.0,0.6067,0.1813
 2015-04-21 184625, 28,                    2,                  1.0,0.6077,0.1805
 2015-04-21 184628, 28,                    2,                  1.0,0.6158,0.1806
 2015-04-21 184631, 28,                    2,                  1.0,0.5983,0.1842
 2015-04-21 184634, 28,                    2,                  1.0,0.5891,0.1860
 2015-04-21 184636, 28,                    2,                  1.0,0.5478,0.1886
 2015-04-21 184639, 28,                    2,                  1.0,0.6376,0.1786
 2015-04-21 184642, 28,                    2,                  1.0,0.6347,0.1798
 2015-04-21 184645, 28,                    2,                  1.0,0.6215,0.1782
 2015-04-21 184648, 28,                    2,                  1.0,0.5767,0.1882
 2015-04-21 184651, 28,                    2,                  1.0,0.5908,0.1846
 2015-04-21 184654, 28,                    2,                  1.0,0.6200,0.1775
 2015-04-21 184657, 28,                    2,                  1.0,0.5884,0.1866
 2015-04-21 184700, 28,                    2,                  1.0,0.6089,0.1849
 2015-04-21 184703, 28,                    2,                  1.0,0.6252,0.1779
 2015-04-21 184706, 28,                    2,                  1.0,0.5483,0.1864
averages: ,,                    2,                  1.0,0.6018,0.1827
standard deviations: ,,                    2,                  1.0,0.0245,0.0033
*********************Job Settings*********************
                            setAgentType :	,2
                   setServicesImportance :	,1.2000000000000002
 timestamp, job ID, setAgentType, setServicesImportance, packing, reduction
 2015-04-21 184709, 29,                    2,   1.2000000000000002,0.6386,0.1765
 2015-04-21 184711, 29,                    2,   1.2000000000000002,0.6156,0.1808
 2015-04-21 184714, 29,                    2,   1.2000000000000002,0.6129,0.1840
 2015-04-21 184718, 29,                    2,   1.2000000000000002,0.6975,0.1736
 2015-04-21 184721, 29,                    2,   1.2000000000000002,0.7054,0.1763
 2015-04-21 184724, 29,                    2,   1.2000000000000002,0.6421,0.1769
 2015-04-21 184727, 29,                    2,   1.2000000000000002,0.6337,0.1812
 2015-04-21 184730, 29,                    2,   1.2000000000000002,0.6351,0.1751
 2015-04-21 184732, 29,                    2,   1.2000000000000002,0.6832,0.1734
 2015-04-21 184735, 29,                    2,   1.2000000000000002,0.6441,0.1804
 2015-04-21 184738, 29,                    2,   1.2000000000000002,0.6579,0.1717
 2015-04-21 184741, 29,                    2,   1.2000000000000002,0.6871,0.1721
 2015-04-21 184744, 29,                    2,   1.2000000000000002,0.6574,0.1730
 2015-04-21 184747, 29,                    2,   1.2000000000000002,0.6262,0.1799
 2015-04-21 184750, 29,                    2,   1.2000000000000002,0.6446,0.1754
 2015-04-21 184753, 29,                    2,   1.2000000000000002,0.7047,0.1713
 2015-04-21 184756, 29,                    2,   1.2000000000000002,0.6827,0.1759
 2015-04-21 184759, 29,                    2,   1.2000000000000002,0.6574,0.1782
 2015-04-21 184801, 29,                    2,   1.2000000000000002,0.6839,0.1744
 2015-04-21 184804, 29,                    2,   1.2000000000000002,0.6790,0.1758
 2015-04-21 184807, 29,                    2,   1.2000000000000002,0.6946,0.1723
 2015-04-21 184811, 29,                    2,   1.2000000000000002,0.6426,0.1773
 2015-04-21 184813, 29,                    2,   1.2000000000000002,0.6550,0.1759
 2015-04-21 184816, 29,                    2,   1.2000000000000002,0.6550,0.1759
 2015-04-21 184819, 29,                    2,   1.2000000000000002,0.7114,0.1703
 2015-04-21 184822, 29,                    2,   1.2000000000000002,0.6656,0.1757
 2015-04-21 184825, 29,                    2,   1.2000000000000002,0.6104,0.1819
 2015-04-21 184828, 29,                    2,   1.2000000000000002,0.6908,0.1719
 2015-04-21 184831, 29,                    2,   1.2000000000000002,0.6391,0.1744
 2015-04-21 184834, 29,                    2,   1.2000000000000002,0.6606,0.1745
averages: ,,                    2,   1.2000000000000002,0.6605,0.1759
standard deviations: ,,                    2,   1.2000000000000002,0.0284,0.0034
*********************Job Settings*********************
                            setAgentType :	,2
                   setServicesImportance :	,1.4000000000000001
 timestamp, job ID, setAgentType, setServicesImportance, packing, reduction
 2015-04-21 184837, 30,                    2,   1.4000000000000001,0.6869,0.1749
 2015-04-21 184840, 30,                    2,   1.4000000000000001,0.6109,0.1776
 2015-04-21 184843, 30,                    2,   1.4000000000000001,0.7225,0.1665
 2015-04-21 184846, 30,                    2,   1.4000000000000001,0.6871,0.1738
 2015-04-21 184849, 30,                    2,   1.4000000000000001,0.7087,0.1720
 2015-04-21 184852, 30,                    2,   1.4000000000000001,0.6968,0.1756
 2015-04-21 184855, 30,                    2,   1.4000000000000001,0.7453,0.1700
 2015-04-21 184858, 30,                    2,   1.4000000000000001,0.6683,0.1741
 2015-04-21 184900, 30,                    2,   1.4000000000000001,0.7139,0.1704
 2015-04-21 184903, 30,                    2,   1.4000000000000001,0.6559,0.1794
 2015-04-21 184906, 30,                    2,   1.4000000000000001,0.6574,0.1752
 2015-04-21 184909, 30,                    2,   1.4000000000000001,0.6871,0.1739
 2015-04-21 184912, 30,                    2,   1.4000000000000001,0.7106,0.1684
 2015-04-21 184915, 30,                    2,   1.4000000000000001,0.6777,0.1766
 2015-04-21 184918, 30,                    2,   1.4000000000000001,0.6757,0.1809
 2015-04-21 184921, 30,                    2,   1.4000000000000001,0.7248,0.1707
 2015-04-21 184924, 30,                    2,   1.4000000000000001,0.7153,0.1741
 2015-04-21 184927, 30,                    2,   1.4000000000000001,0.7094,0.1703
 2015-04-21 184930, 30,                    2,   1.4000000000000001,0.7230,0.1676
 2015-04-21 184933, 30,                    2,   1.4000000000000001,0.6824,0.1752
 2015-04-21 184936, 30,                    2,   1.4000000000000001,0.7057,0.1713
 2015-04-21 184939, 30,                    2,   1.4000000000000001,0.7047,0.1697
 2015-04-21 184942, 30,                    2,   1.4000000000000001,0.7408,0.1657
 2015-04-21 184945, 30,                    2,   1.4000000000000001,0.6950,0.1725
 2015-04-21 184948, 30,                    2,   1.4000000000000001,0.6710,0.1743
 2015-04-21 184951, 30,                    2,   1.4000000000000001,0.6931,0.1715
 2015-04-21 184953, 30,                    2,   1.4000000000000001,0.7116,0.1747
 2015-04-21 184956, 30,                    2,   1.4000000000000001,0.7077,0.1688
 2015-04-21 184959, 30,                    2,   1.4000000000000001,0.6946,0.1695
 2015-04-21 185002, 30,                    2,   1.4000000000000001,0.6955,0.1710
averages: ,,                    2,   1.4000000000000001,0.6960,0.1725
standard deviations: ,,                    2,   1.4000000000000001,0.0267,0.0036
*********************Job Settings*********************
                            setAgentType :	,2
                   setServicesImportance :	,1.6
 timestamp, job ID, setAgentType, setServicesImportance, packing, reduction
 2015-04-21 185005, 31,                    2,                  1.6,0.7592,0.1681
 2015-04-21 185008, 31,                    2,                  1.6,0.7079,0.1695
 2015-04-21 185011, 31,                    2,                  1.6,0.6851,0.1712
 2015-04-21 185014, 31,                    2,                  1.6,0.7243,0.1682
 2015-04-21 185017, 31,                    2,                  1.6,0.7176,0.1700
 2015-04-21 185020, 31,                    2,                  1.6,0.7416,0.1680
 2015-04-21 185023, 31,                    2,                  1.6,0.6953,0.1707
 2015-04-21 185026, 31,                    2,                  1.6,0.7200,0.1691
 2015-04-21 185028, 31,                    2,                  1.6,0.7255,0.1715
 2015-04-21 185031, 31,                    2,                  1.6,0.7153,0.1708
 2015-04-21 185034, 31,                    2,                  1.6,0.7176,0.1709
 2015-04-21 185037, 31,                    2,                  1.6,0.7426,0.1655
 2015-04-21 185040, 31,                    2,                  1.6,0.7280,0.1714
 2015-04-21 185043, 31,                    2,                  1.6,0.7361,0.1661
 2015-04-21 185046, 31,                    2,                  1.6,0.7151,0.1725
 2015-04-21 185049, 31,                    2,                  1.6,0.7795,0.1611
 2015-04-21 185052, 31,                    2,                  1.6,0.7144,0.1710
 2015-04-21 185055, 31,                    2,                  1.6,0.7394,0.1711
 2015-04-21 185058, 31,                    2,                  1.6,0.7072,0.1716
 2015-04-21 185100, 31,                    2,                  1.6,0.7344,0.1687
 2015-04-21 185103, 31,                    2,                  1.6,0.7515,0.1652
 2015-04-21 185106, 31,                    2,                  1.6,0.7292,0.1672
 2015-04-21 185109, 31,                    2,                  1.6,0.7245,0.1710
 2015-04-21 185112, 31,                    2,                  1.6,0.6985,0.1702
 2015-04-21 185115, 31,                    2,                  1.6,0.7344,0.1685
 2015-04-21 185118, 31,                    2,                  1.6,0.7304,0.1675
 2015-04-21 185121, 31,                    2,                  1.6,0.7356,0.1712
 2015-04-21 185123, 31,                    2,                  1.6,0.7287,0.1717
 2015-04-21 185126, 31,                    2,                  1.6,0.6923,0.1735
 2015-04-21 185129, 31,                    2,                  1.6,0.7351,0.1705
averages: ,,                    2,                  1.6,0.7255,0.1694
standard deviations: ,,                    2,                  1.6,0.0196,0.0025
*********************Job Settings*********************
                            setAgentType :	,2
                   setServicesImportance :	,1.8
 timestamp, job ID, setAgentType, setServicesImportance, packing, reduction
 2015-04-21 185132, 32,                    2,                  1.8,0.7399,0.1668
 2015-04-21 185135, 32,                    2,                  1.8,0.7626,0.1668
 2015-04-21 185138, 32,                    2,                  1.8,0.7314,0.1656
 2015-04-21 185141, 32,                    2,                  1.8,0.7327,0.1709
 2015-04-21 185144, 32,                    2,                  1.8,0.7579,0.1671
 2015-04-21 185147, 32,                    2,                  1.8,0.7329,0.1691
 2015-04-21 185150, 32,                    2,                  1.8,0.7411,0.1686
 2015-04-21 185153, 32,                    2,                  1.8,0.7671,0.1645
 2015-04-21 185155, 32,                    2,                  1.8,0.7488,0.1671
 2015-04-21 185158, 32,                    2,                  1.8,0.7639,0.1688
 2015-04-21 185201, 32,                    2,                  1.8,0.7715,0.1632
 2015-04-21 185204, 32,                    2,                  1.8,0.7720,0.1638
 2015-04-21 185207, 32,                    2,                  1.8,0.7646,0.1669
 2015-04-21 185210, 32,                    2,                  1.8,0.8005,0.1590
 2015-04-21 185213, 32,                    2,                  1.8,0.7631,0.1682
 2015-04-21 185216, 32,                    2,                  1.8,0.7542,0.1720
 2015-04-21 185219, 32,                    2,                  1.8,0.7396,0.1731
 2015-04-21 185222, 32,                    2,                  1.8,0.7468,0.1657
 2015-04-21 185225, 32,                    2,                  1.8,0.7624,0.1659
 2015-04-21 185228, 32,                    2,                  1.8,0.7453,0.1674
 2015-04-21 185231, 32,                    2,                  1.8,0.7720,0.1699
 2015-04-21 185234, 32,                    2,                  1.8,0.7574,0.1687
 2015-04-21 185237, 32,                    2,                  1.8,0.7525,0.1677
 2015-04-21 185240, 32,                    2,                  1.8,0.7874,0.1656
 2015-04-21 185243, 32,                    2,                  1.8,0.7517,0.1659
 2015-04-21 185245, 32,                    2,                  1.8,0.7371,0.1663
 2015-04-21 185248, 32,                    2,                  1.8,0.7710,0.1628
 2015-04-21 185251, 32,                    2,                  1.8,0.7787,0.1643
 2015-04-21 185254, 32,                    2,                  1.8,0.7554,0.1649
 2015-04-21 185257, 32,                    2,                  1.8,0.7507,0.1653
averages: ,,                    2,                  1.8,0.7571,0.1667
standard deviations: ,,                    2,                  1.8,0.0163,0.0028
*********************Job Settings*********************
                            setAgentType :	,2
                   setServicesImportance :	,2.0
 timestamp, job ID, setAgentType, setServicesImportance, packing, reduction
 2015-04-21 185300, 33,                    2,                  2.0,0.7636,0.1664
 2015-04-21 185303, 33,                    2,                  2.0,0.7700,0.1679
 2015-04-21 185306, 33,                    2,                  2.0,0.7733,0.1645
 2015-04-21 185309, 33,                    2,                  2.0,0.7735,0.1595
 2015-04-21 185312, 33,                    2,                  2.0,0.7579,0.1667
 2015-04-21 185315, 33,                    2,                  2.0,0.7814,0.1625
 2015-04-21 185318, 33,                    2,                  2.0,0.7599,0.1641
 2015-04-21 185321, 33,                    2,                  2.0,0.7535,0.1685
 2015-04-21 185324, 33,                    2,                  2.0,0.7455,0.1692
 2015-04-21 185327, 33,                    2,                  2.0,0.7755,0.1639
 2015-04-21 185330, 33,                    2,                  2.0,0.7634,0.1666
 2015-04-21 185332, 33,                    2,                  2.0,0.7386,0.1674
 2015-04-21 185336, 33,                    2,                  2.0,0.7540,0.1685
 2015-04-21 185339, 33,                    2,                  2.0,0.7688,0.1606
 2015-04-21 185342, 33,                    2,                  2.0,0.7765,0.1620
 2015-04-21 185344, 33,                    2,                  2.0,0.7713,0.1672
 2015-04-21 185347, 33,                    2,                  2.0,0.7582,0.1651
 2015-04-21 185350, 33,                    2,                  2.0,0.7601,0.1668
 2015-04-21 185354, 33,                    2,                  2.0,0.7834,0.1616
 2015-04-21 185356, 33,                    2,                  2.0,0.7569,0.1677
 2015-04-21 185359, 33,                    2,                  2.0,0.7589,0.1639
 2015-04-21 185402, 33,                    2,                  2.0,0.7797,0.1666
 2015-04-21 185405, 33,                    2,                  2.0,0.7745,0.1675
 2015-04-21 185408, 33,                    2,                  2.0,0.7941,0.1656
 2015-04-21 185411, 33,                    2,                  2.0,0.7228,0.1689
 2015-04-21 185414, 33,                    2,                  2.0,0.7871,0.1631
 2015-04-21 185417, 33,                    2,                  2.0,0.7666,0.1621
 2015-04-21 185420, 33,                    2,                  2.0,0.7505,0.1633
 2015-04-21 185423, 33,                    2,                  2.0,0.7347,0.1636
 2015-04-21 185425, 33,                    2,                  2.0,0.7579,0.1666
averages: ,,                    2,                  2.0,0.7637,0.1653
standard deviations: ,,                    2,                  2.0,0.0155,0.0026
######################################################
EXPERIMENT SUMMARY:  JOB AVERAGES
######################################################

, setAgentType, setServicesImportance, packing, reduction
 1,                    0,                  0.0,0.2995,0.2219
 2,                    0,                  0.2,0.4058,0.2103
 3,                    0,                  0.4,0.5002,0.2003
 4,                    0,   0.6000000000000001,0.5947,0.1892
 5,                    0,                  0.8,0.6743,0.1803
 6,                    0,                  1.0,0.7435,0.1716
 7,                    0,   1.2000000000000002,0.7990,0.1652
 8,                    0,   1.4000000000000001,0.8329,0.1603
 9,                    0,                  1.6,0.8591,0.1574
 10,                    0,                  1.8,0.8667,0.1564
 11,                    0,                  2.0,0.8757,0.1550
 12,                    1,                  0.0,0.4386,0.2015
 13,                    1,                  0.2,0.4999,0.1950
 14,                    1,                  0.4,0.5667,0.1882
 15,                    1,   0.6000000000000001,0.6409,0.1793
 16,                    1,                  0.8,0.7169,0.1720
 17,                    1,                  1.0,0.7789,0.1651
 18,                    1,   1.2000000000000002,0.8210,0.1604
 19,                    1,   1.4000000000000001,0.8555,0.1572
